ID,AFFECTED_VERSION,CNNVD_ID,CVE_ID,PATCHES,PATCHES_LINKS,TITLE,LEVEL,vun_type,URL,Update_Time 
730,Mysql Mysql:5.1.31 Mysql Mysql:5.1.40 Mysql Mysql:5.1.37 Mysql Mysql:5.1.30 Mysql Mysql:5.1.32 ,CNNVD-201101-169,CVE-2010-3840,MySQL-community-5.1.51-1.sles10 MySQL-community-debuginfo-5.1.51-1.rhel3.ia64 MySQL-community-debuginfo-5.1.51-1.rhel4.x86_64 MySQL-debuginfo-5.1.51-1.glibc23.i386 MySQL-devel-5.1.51-1.glibc23.ia64 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36905 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36909 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36913 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36917 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36921 ,MySQL sql/spatial.cc文件Gis_line_string::init_from_wkb函数拒绝服务漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201101-169,2011-01-18
731,Mysql Mysql:5.1.7 Mysql Mysql:5.1.48 Mysql Mysql:5.1.40:Sp1 Mysql Mysql:5.5.2 Mysql Mysql:5.5.3 ,CNNVD-201101-117,CVE-2010-3683,MySQL-community-debuginfo-5.1.49-1.rhel3.i386 mysql-5.1.49-solaris10-x86_64 MySQL-community-debuginfo-5.1.49-1.rhel4.ia64 mysql-5.1.49-solaris8-sparc MySQL-community-debuginfo-5.1.49-1.rhel5.x86_64 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36225 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36184 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36229 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36188 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36233 ,MySQL'LOAD DATA INFILE'拒绝服务漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201101-117,2011-01-14
732,Mysql Mysql:5.1.31:Sp1 Mysql Mysql:5.0.56 Mysql Mysql:5.0.56:Sp1 Mysql Mysql:5.0.58 Mysql Mysql:5.0.60 ,CNNVD-201101-116,CVE-2010-3682,MySQL-community-debuginfo-5.1.49-1.rhel3.i386 mysql-5.1.49-solaris10-x86_64 MySQL-community-debuginfo-5.1.49-1.rhel4.ia64 mysql-5.1.49-solaris8-sparc MySQL-community-debuginfo-5.1.49-1.rhel5.x86_64 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36225 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36184 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36229 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36188 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36233 ,MySQL Item_singlerow_subselect::store函数空指针解引用漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201101-116,2011-01-14
733,Mysql Mysql:5.5.3 Mysql Mysql:5.1.23a Mysql Mysql:5.1.46 Mysql Mysql:5.1.46:Sp1 Mysql Mysql:5.1.43:Sp1 ,CNNVD-201101-115,CVE-2010-3681,MySQL-test-community-5.1.49-1.rhel4.x86_64 MySQL-server-community-5.1.49-1.rhel4.i386 MySQL-test-community-5.1.49-1.sles10.i586 MySQL-server-community-5.1.49-1.rhel5.ia64 MySQL-test-community-5.1.49-1.sles11.x86_64 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36349 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36287 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36353 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36291 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36357 ,MySQL HANDLER界面拒绝服务漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201101-115,2011-01-14
734,Mysql Mysql:5.1 Mysql Mysql:5.1.1 Mysql Mysql:5.1.2 Mysql Mysql:5.1.3 Mysql Mysql:5.1.4 ,CNNVD-201101-114,CVE-2010-3680,MySQL-shared-compat-5.1.49-1.rhel4.i386 MySQL-community-5.1.49-1.sles9 mysql-5.1.49-osx10.5-x86 MySQL-shared-compat-5.1.49-1.rhel5.ia64 MySQL-community-debuginfo-5.1.49-1.rhel4.i386 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36327 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36224 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36169 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36331 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36228 ,MySQL临时InnoDB表格拒绝服务漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201101-114,2011-01-12
735,Mysql Mysql:5.1.36 Mysql Mysql:5.1.43:Sp1 Mysql Mysql:5.1.44 Mysql Mysql:5.1.45 Mysql Mysql:5.1.46 ,CNNVD-201101-113,CVE-2010-3679,MySQL-community-debuginfo-5.1.49-1.rhel3.i386 mysql-5.1.49-solaris10-x86_64 MySQL-community-debuginfo-5.1.49-1.rhel4.ia64 mysql-5.1.49-solaris8-sparc MySQL-community-debuginfo-5.1.49-1.rhel5.x86_64 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36225 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36184 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36229 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36188 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36233 ,MySQL BINLOG命令拒绝服务漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201101-113,2011-01-12
736,Mysql Mysql:5.1.20 Mysql Mysql:5.1.21 Mysql Mysql:5.1.22 Mysql Mysql:5.1.23 Mysql Mysql:5.1.32-Bzr ,CNNVD-201101-112,CVE-2010-3678,MySQL-shared-compat-5.1.49-1.rhel4.i386 MySQL-community-5.1.49-1.sles9 mysql-5.1.49-osx10.5-x86 MySQL-shared-compat-5.1.49-1.rhel5.ia64 MySQL-community-debuginfo-5.1.49-1.rhel4.i386 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36327 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36224 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36169 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36331 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36228 ,MySQL操作命令拒绝服务漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201101-112,2011-01-14
737,Mysql Mysql:5.0.91 Mysql Mysql:5.0.90 Mysql Mysql:5.0.88 Mysql Mysql:5.0.87:Sp1 Mysql Mysql:5.0.87 ,CNNVD-201101-111,CVE-2010-3677,MySQL-test-community-5.1.49-1.rhel4.x86_64 MySQL-server-community-5.1.49-1.rhel4.i386 MySQL-test-community-5.1.49-1.sles10.i586 MySQL-server-community-5.1.49-1.rhel5.ia64 MySQL-test-community-5.1.49-1.sles11.x86_64 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36349 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36287 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36353 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36291 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36357 ,MySQL连接查询拒绝服务漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201101-111,2011-01-14
738,Mysql Mysql:5.1.21 Mysql Mysql:5.1.32-Bzr Mysql Mysql:5.1.1 Mysql Mysql:5.1 Mysql Mysql:5.1.10 ,CNNVD-201101-110,CVE-2010-3676,MySQL-shared-compat-5.1.49-1.rhel4.i386 MySQL-community-5.1.49-1.sles9 mysql-5.1.49-osx10.5-x86 MySQL-shared-compat-5.1.49-1.rhel5.ia64 MySQL-community-debuginfo-5.1.49-1.rhel4.i386 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36327 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36224 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36169 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36331 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=36228 ,MySQL mysqld DDL声明拒绝服务漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201101-110,2011-01-12
739,null,CNNVD-201704-1416,CVE-2010-4177,,,MySQL-GUI-tools 信息泄露漏洞,  ,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201704-1416,2017-04-26
740,null,CNNVD-201704-1415,CVE-2010-4178,,,MySQL-GUI-tools 信息泄露漏洞,  ,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201704-1415,2017-04-26
741,Mysql Mysql:5.1.47 Mysql Mysql:5.1.46 Mysql Mysql:5.1.46:Sp1 Mysql Mysql:5.1.23:A Mysql Mysql:5.1.23_bk ,CNNVD-201007-127,CVE-2010-2008,"FreeBSD ver. 7.0 (x86, 64-bit), Compressed TAR Archive Generic Linux (glibc 2.3) (x86, 32-bit), RPM Package
MySQL Server Red Hat & Oracle Enterprise Linux 5 (Architecture Independent), RPM Package Generic Linux (glibc 2.3) (IA-64), RPM Package
Shared components Red Hat & Oracle Enterprise Linux 4 (Architecture Independent), RPM Package ",http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=6219 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=6157 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=6223 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=6161 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=6227 ,MySQL输入验证漏洞,低危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201007-127,2010-07-15
742,Php Php:5.3.2 Php Php:5.3.1 Php Php:5.3.0 ,CNNVD-201008-231,CVE-2010-3064,mysqlnd_wireprotocol（1） mysqlnd_wireprotocol NEWS ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=40302 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=40301 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=40300 ,PHP Mysqlnd扩展php_mysqlnd_auth_write函数缓冲区溢出漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201008-231,2010-08-27
743,Php Php:5.3.2 Php Php:5.3.1 Php Php:5.3.0 ,CNNVD-201008-230,CVE-2010-3063,NEWS mysqlnd_wireprotocol（1） mysqlnd_wireprotocol ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=40300 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=40302 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=40301 ,PHP Mysqlnd扩展php_mysqlnd_read_error_from_line函数缓冲区溢出漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201008-230,2010-08-27
744,Php Php:5.3.1 Php Php:5.3.2 Php Php:5.3.0 ,CNNVD-201008-229,CVE-2010-3062,NEWS mysqlnd_wireprotocol（1） mysqlnd_wireprotocol ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=40300 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=40302 http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=40301 ,PHP Mysqlnd扩展'mysqlnd_wireprotocol.c'信息泄露漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201008-229,2010-08-24
745,Mysql Mysql:5.0.22 Mysql Mysql:5.0.23 Mysql Mysql:5.0.24 Mysql Mysql:5.0.24a Mysql Mysql:5.0.27 ,CNNVD-201006-069,CVE-2010-1850,,,MySQL COM_FIELD_LIST命令远程溢出漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201006-069,2010-06-09
746,Mysql Mysql:5.1.41 Mysql Mysql:5.1.46 Mysql Mysql:5.1.45 Mysql Mysql:5.1.42 Mysql Mysql:5.1.43 ,CNNVD-201006-068,CVE-2010-1849,,,MySQL畸形报文处理远程拒绝服务漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201006-068,2010-06-09
747,Mysql Mysql:5.0.2 Mysql Mysql:5.0.1 Mysql Mysql:5.0.1a Mysql Mysql:5.0.0.0 Mysql Mysql:5.0.0:Alpha ,CNNVD-201006-067,CVE-2010-1848,,,MySQL COM_FIELD_LIST命令绕过权限检查漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201006-067,2010-06-09
748,Mysql Mysql:5.0.19 Mysql Mysql:5.0.20 Mysql Mysql:5.0.21 Mysql Mysql:5.0.15 Mysql Mysql:5.0.24 ,CNNVD-201005-316,CVE-2010-1626,,,MySQL本地访问控制漏洞,低危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201005-316,2010-05-25
749,Timeclock-Software Employee_timeclock_software:0.99 ,CNNVD-201003-196,CVE-2010-0124,,,Timeclock Software mysqldump本地信息泄露漏洞,低危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201003-196,2010-03-15
750,Mysql Mysql:5.1.45 ,CNNVD-201005-233,CVE-2010-1621,,,MySQL 'mysql_uninstall_plugin'函数权限许可和访问控制漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201005-233,2010-05-14
751,Typo3 Kiddog_mysqldumper:0.0.3 ,CNNVD-201001-165,CVE-2010-0336,,,TYPO3 kiddog_mysqldumper extension未明漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201001-165,2010-01-18
752,Mysql Mysql:5.0.51a ,CNNVD-200912-425,CVE-2009-4484,,,MySQL yaSSL TaoCrypt的src/asn.cpp CertDecoder::GetName函数多个栈缓冲区溢出漏洞,高危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200912-425,2009-12-31
753,Mysql Mysql:5.1.5 Mysql Mysql:5.1.5a Mysql Mysql:5.1.6 Mysql Mysql:5.1.7 Mysql Mysql:5.1.2 ,CNNVD-200911-315,CVE-2009-4030,,,"MySQL ""CREATE TABLE"" 本地安全绕过和访问控制漏洞",中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200911-315,2009-12-01
754,Mysql Mysql:5.1.30 Mysql Mysql:5.0.10a Mysql Mysql:5.0.11 Mysql Mysql:5.0.1 Mysql Mysql:5.0.10 ,CNNVD-200911-314,CVE-2009-4028,,,MySQL 输入验证漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200911-314,2009-12-01
755,Mysql Mysql:5.1.23 Mysql Mysql:5.0.44 Mysql Mysql:5.1.14 Mysql Mysql:5.0.22 Mysql Mysql:5.0 ,CNNVD-200911-313,CVE-2009-4019,,,MySQL'mysqld'拒绝服务攻击漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200911-313,2010-12-01
756,Mysql Mysql:5.0.3a Mysql Mysql:5.0.4 Mysql Mysql:5.0.4a Mysql Mysql:5.0.5 Mysql Mysql:5.0.5.0.21 ,CNNVD-200911-312,CVE-2008-7247,,,"MySQL ""sql/sql_table.cc"" 安全绕过和访问控制漏洞",中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200911-312,2009-12-01
757,Mysql-Ocaml Mysql-Ocaml:1.0.4 ,CNNVD-200910-335,CVE-2009-2942,,,mysql-ocaml bindings mysql_real_escape_string函数未明漏洞,高危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200910-335,2009-10-22
758,Phpmyadmin Phpmyadmin:3.1.2 Phpmyadmin Phpmyadmin:3.1.3:Rc1 Phpmyadmin Phpmyadmin:3.0.0 Phpmyadmin Phpmyadmin:3.0.1 Phpmyadmin Phpmyadmin:3.1.0.0 ,CNNVD-200910-244,CVE-2009-3696,,,Phpmyadmin 特制MySQL表格名 跨站脚本攻击漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200910-244,2009-10-16
759,Mysql Mysql:4.0.9 Mysql Mysql:4.0.8:Gamma Mysql Mysql:4.0.5 Mysql Mysql:4.0.8 Mysql Mysql:4.0.7 ,CNNVD-200907-186,CVE-2009-2446,,,MySQL SQL_parse.cc远程格式串漏洞,高危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200907-186,2009-08-07
760,Oracle Mysql_connector%2fnet:6.0.2 Oracle Mysql_connector%2fnet:6.0.1 Oracle Mysql_connector%2fnet:6.0.0 Oracle Mysql_connector%2fnet:6.0.3 ,CNNVD-201004-483,CVE-2009-4833,,,Oracle MySQL Connector/NET缺少SSL证书验证漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201004-483,2010-04-30
761,Comscripts Gedcom_to_mysl:2 ,CNNVD-200904-143,CVE-2008-6655,,,Comscripts GEDCOM_TO_MYSQL多个跨站脚本攻击漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200904-143,2009-04-07
762,Mysql Mysql:5.1.25 Mysql Mysql:5.1.24 Mysql Mysql:5.1.31:Sp1 Mysql Mysql:5.1.26 Mysql Mysql:5.1.27 ,CNNVD-200903-100,CVE-2009-0819,,,MySQL ExtractValue()和UpdateXML()函数拒绝服务漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200903-100,2009-03-13
763,Joey_schulze Mod_auth_mysql ,CNNVD-200901-274,CVE-2008-2384,,,Joey_Schulze MySQL软件包mod_auth_mysql多字节字符编码SQL注入漏洞,高危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200901-274,2009-02-17
764,Nodstrum Mysql_calendar:1.1 Nodstrum Mysql_calendar:1.2 ,CNNVD-200812-462,CVE-2008-5738,,,MySQL Calendar Cookie 权限绕过漏洞,高危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200812-462,2009-02-18
765,Nodstrum Mysql_calendar:1.2 Nodstrum Mysql_calendar:1.1 ,CNNVD-200812-461,CVE-2008-5737,,,Nodstrum MySQL Calendar 'index.php'SQL注入漏洞,高危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200812-461,2009-01-29
766,Deeserver Panuwat_promoteweb_mysql ,CNNVD-200811-225,CVE-2008-5069,,,Panuwat  PromoteWeb MySQL 'go.php' SQL注入漏洞,高危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200811-225,2008-11-14
767,Mysql_quick_admin Mysql_quick_admin:1.5.5 ,CNNVD-200810-071,CVE-2008-4455,,,EKINdesigns MySQL Quick Admin 'index.php' 路径遍历漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200810-071,2008-10-07
768,Mysql_quick_admin Mysql_quick_admin:1.5.5 ,CNNVD-200810-070,CVE-2008-4454,,,MySQL Quick Admin 'actions.php' 路径遍历漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200810-070,2008-10-07
769,Mysql Mysql:5.0.67 Mysql Mysql:5.0.45 Mysql Mysql:5.0.44 Mysql Mysql:5.0.42 Mysql Mysql:5.0.41 ,CNNVD-200810-072,CVE-2008-4456,,,MySQL命令行客户端HTML注入漏洞,低危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200810-072,2009-05-13
770,Mysql Mysql:5.1.12 Mysql Mysql:5.0.36 Mysql Mysql:5.0.19 Mysql Mysql:5.0.18 Mysql Mysql:5.0.17a ,CNNVD-200809-146,CVE-2008-3963,,,开源软件 MySQL 拒绝服务漏洞 ,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200809-146,2009-05-29
771,Aquagardensoft Mysql-Lists:1.2 ,CNNVD-200808-345,CVE-2008-3846,,,AquaGardenSoft MySQL-List 跨站脚本攻击漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200808-345,2008-09-05
772,Keld Php-Mysql_news_script:0.7.1 ,CNNVD-200808-132,CVE-2008-3582,,,KeldPHP-MySQLNewsScript login.php SQL注入漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200808-132,2009-03-18
773,Blognplus Blognplus:2.5.4 ,CNNVD-200806-309,CVE-2008-2819,,,BlognPlus MySQL/PostgreSQL 未明向量SQL注入漏洞,高危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200806-309,2009-04-08
774,Mysql Mysql_community_server:5.1.3 Mysql Mysql_community_server:5.1.22 Mysql Mysql_community_server:5.1.21 Mysql Mysql_community_server:5.1.20 Mysql Mysql_community_server:5.1.19 ,CNNVD-200802-322,CVE-2007-6313,,,MySQL Community Server BINLOG实体权限 权限许可和访问控制漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200802-322,2008-02-19
775,Php Mysql_banner_exchange:2.2.1 ,CNNVD-200712-313,CVE-2007-6512,,,PHP Mysql_banner_exchange 权限许可和访问控制漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200712-313,2007-12-24
776,Debian Debian_linux ,CNNVD-200712-202,CVE-2007-6418,,,DSPAM Debian 'libdspam7-drv-mysql' Cron Job MySQL Calls Local 信息泄露漏洞,低危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200712-202,2007-12-18
777,null,CNNVD-200712-099,CVE-2007-5968,,,MySQL 输入验证漏洞,超危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200712-099,2007-12-10
778,Mysql Mysql:6.0.0 Mysql Mysql:5.1.2 Mysql Mysql:6.0.1 Mysql Mysql:5.1.17 Mysql Mysql:6.0.2 ,CNNVD-200712-098,CVE-2007-5970,,,MySQL 权限提升漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200712-098,2007-12-11
779,Mysql Mysql:5.0.10a Mysql Mysql:5.0.0 Mysql Mysql:5.0.10 Mysql Mysql:5.0.1 Mysql Mysql:5.0.0:Alpha ,CNNVD-200712-104,CVE-2007-6304,,,MySQL Server拒绝服务漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200712-104,2007-12-11
780,Mysql Mysql:5.0 Mysql Mysql:5.0.0 Mysql Mysql:5.0.0.0 Mysql Mysql:5.0.0:Alpha Mysql Mysql:5.0.1 ,CNNVD-200712-102,CVE-2007-6303,,,MySQL Server权限提升漏洞,低危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200712-102,2007-12-11
781,Adventnet Eventlog_analyzer:Build_4030 ,CNNVD-200711-330,CVE-2007-6081,,,AdventNet EventLog Analyzer build MySQL账号空密码未授权访问漏洞 ,高危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200711-330,2007-11-23
782,Mysql Mysql:5.1.23_bk ,CNNVD-200711-148,CVE-2007-5925,,,MySQL InnoDB CONVERT_SEARCH_MODE_TO_INNOBASE函数拒绝服务漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200711-148,2007-11-12
783,Bacula Bacula_backup:2.2.5 Bacula Bacula:2.2.5 ,CNNVD-200710-450,CVE-2007-5626,,,Bacula make_catalog_backup MySQL信息泄露漏洞,低危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200710-450,2007-10-24
784,Asterisk Asterisk-Addons:1.2.7 Asterisk Asterisk-Addons:1.4.3 ,CNNVD-200710-318,CVE-2007-5488,,,Asterisk cdr_addon_mysql插件SQL注入漏洞,高危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200710-318,2007-10-18
785,Php Mysql_extension Php Php:5.2.4 ,CNNVD-200709-170,CVE-2007-4889,,,PHP MySQL 扩展件多个安全绕过漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200709-170,2007-09-14
786,Mysql Community_server:5.0.41 Mysql Community_server:5.0.44 ,CNNVD-200707-245,CVE-2007-3781,,,MySQL访问验证漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200707-245,2009-04-08
787,Mysql Community_server:5.0.41 ,CNNVD-200707-243,CVE-2007-3780,,,MySQL 验证报文畸形口令拒绝服务漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200707-243,2007-10-05
788,Mysql Community_server:5.0.41 Mysql Community_server:5.0.44 ,CNNVD-200707-242,CVE-2007-3782,,,MySQL 权限许可漏洞,低危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200707-242,2009-04-08
789,Mysqldumper Mysqldumper:1.21_b6 Mysqldumper Mysqldumper:1.22 Mysqldumper Mysqldumper:Typo3-Extension_0.0.5 Mysqldumper Mysqldumper:1.23_pre-Release Mysqldumper Mysqldumper:1.23 ,CNNVD-200707-063,CVE-2007-3567,,,MySQLDumper绕过Apache访问控制认证漏洞,高危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200707-063,2007-07-09
790,Zakkis_technology_corporation Php_excel_parser:4.0:Pro ,CNNVD-200705-470,CVE-2007-2857,,,ABC Excel Parser Pro 'sample/xls2mysql' PHP远程文件包含漏洞,高危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200705-470,2007-05-29
791,Backup_manager Backup_manager:0.7.5 ,CNNVD-200705-390,CVE-2007-2766,,,Backup Manager MySQL密码安全泄露漏洞,高危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-200705-390,2007-05-21
